"","id_str","from_user","text","created_at","time","geo_coordinates","user_lang","in_reply_to_user_id_str","in_reply_to_screen_name","from_user_id_str","in_reply_to_status_id_str","source","profile_image_url","user_followers_count","user_friends_count","user_utc_offset","status_url","entities_str","screen_name","reply_to","retweet_from","links"
"99",326059303805001728,"gradschoolmami","RT @AERA_EdResearch: MT @snogueron: Getting ready for #AERA13? See detailed schedule of events for @AERADivG - Social Context of Ed: ",2013-04-21 20:46:10,"21/04/2013 20:46:10",NA,"en",NA,"",15486409,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/2977002525/9ca9649a9f8acccb4d763a19e9541ce0_normal.jpeg",51,142,-21600,"http://twitter.com/gradschoolmami/statuses/326059303805001728","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[54,61]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[3,19],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""},{""id"":133445753,""name"":""Silvia Nogueron"",""indices"":[24,34],""screen_name"":""snogueron"",""id_str"":""133445753""},{""id"":111648249,""name"":""AERA Division G"",""indices"":[99,108],""screen_name"":""AERADivG"",""id_str"":""111648249""}]}","gradschoolmami",NA,"AERA_EdResearch","http:/â¦"
"100",326052020761030656,"rich_reddick","Looking forward to #AERATalks at #AERA2013! Session 1, Hilton Union Sq Plaza A 4/28, 4-5:35pm, and Session 2, same location 4/30 2-3:30pm!",2013-04-21 20:17:14,"21/04/2013 20:17:14",NA,"en",NA,"",30578356,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/136678915/Karl_Rich_normal.jpg",190,416,-21600,"http://twitter.com/rich_reddick/statuses/326052020761030656","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERATalks"",""indices"":[19,29]},{""text"":""AERA2013"",""indices"":[33,42]}],""user_mentions"":[]}","rich_reddick",NA,NA,NA
"101",326052019511119872,"DrRichReddick","Looking forward to #AERATalks at #AERA2013! Session 1, Hilton Union Sq Plaza A 4/28, 4-5:35pm, and Session 2, same location 4/30 2-3:30pm!",2013-04-21 20:17:13,"21/04/2013 20:17:13",NA,"en",NA,"",364294519,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/1519059735/Reddick_UT_headshot_logo_normal.jpg",262,257,NA,"http://twitter.com/DrRichReddick/statuses/326052019511119872","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERATalks"",""indices"":[19,29]},{""text"":""AERA2013"",""indices"":[33,42]}],""user_mentions"":[]}","DrRichReddick",NA,NA,NA
"102",326051582003253248,"CCTE_TC","RT @AERA_EdResearch: MT @snogueron: Getting ready for #AERA13? See detailed schedule of events for @AERADivG - Social Context of Ed: ",2013-04-21 20:15:29,"21/04/2013 20:15:29",NA,"en",NA,"",1139838745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/3258552586/1426e5588bee8bad31c47af3a00de698_normal.jpeg",115,89,-18000,"http://twitter.com/CCTE_TC/statuses/326051582003253248","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[54,61]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[3,19],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""},{""id"":133445753,""name"":""Silvia Nogueron"",""indices"":[24,34],""screen_name"":""snogueron"",""id_str"":""133445753""},{""id"":111648249,""name"":""AERA Division G"",""indices"":[99,108],""screen_name"":""AERADivG"",""id_str"":""111648249""}]}","CCTE_TC",NA,"AERA_EdResearch","http:/â¦"
"103",326049788539834368,"AERA_EdResearch","MT @snogueron: Getting ready for #AERA13? See detailed schedule of events for @AERADivG - Social Context of Ed: ",2013-04-21 20:08:21,"21/04/2013 20:08:21",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4078,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/326049788539834368","{""symbols"":[],""urls"":[{""expanded_url"":""http://aeradivg.wordpress.com/2013/04/21/detailed-schedule-of-division-g-events/"",""indices"":[112,134],""display_url"":""aeradivg.wordpress.com/2013/04/21/det…"",""url"":""http://t.co/mFQwy5QyLD""}],""hashtags"":[{""text"":""AERA13"",""indices"":[33,40]}],""user_mentions"":[{""id"":133445753,""name"":""Silvia Nogueron"",""indices"":[3,13],""screen_name"":""snogueron"",""id_str"":""133445753""},{""id"":111648249,""name"":""AERA Division G"",""indices"":[78,87],""screen_name"":""AERADivG"",""id_str"":""111648249""}]}","AERA_EdResearch",NA,"snogueron","http://t.co/mFQwy5QyLD"
"104",326049460465582080,"AERA_EdResearch","RT @saragoldrickrab: Any twitter meet-ups happening at #AERA2013?  How about that Tuesday night?",2013-04-21 20:07:03,"21/04/2013 20:07:03",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4078,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/326049460465582082","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA2013"",""indices"":[55,64]}],""user_mentions"":[{""id"":32608975,""name"":""Sara Goldrick-Rab"",""indices"":[3,19],""screen_name"":""saragoldrickrab"",""id_str"":""32608975""}]}","AERA_EdResearch",NA,"saragoldrickrab",NA
"105",326049323462840320,"AERA_EdResearch","@sajawi85 We don't have a brochure, but any information you need about #AERA13 can be found here: ",2013-04-21 20:06:31,"21/04/2013 20:06:31",NA,"en",206994871,"sajawi85",76682760,325863566613815296,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4078,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/326049323462840320","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kgTif"",""indices"":[98,120],""display_url"":""ow.ly/kgTif"",""url"":""http://t.co/xzZs3MtiQ0""}],""hashtags"":[{""text"":""AERA13"",""indices"":[71,78]}],""user_mentions"":[{""id"":206994871,""name"":""Sajo"",""indices"":[0,9],""screen_name"":""sajawi85"",""id_str"":""206994871""}]}","AERA_EdResearch","sajawi85",NA,"http://t.co/xzZs3MtiQ0"
"106",326044279858421760,"wakullawriter","@Poonther @dpienta third time in SF with him! #AERA13",2013-04-21 19:46:28,"21/04/2013 19:46:28",NA,"en",29460209,"Poonther",29745364,326030288658497536,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://a0.twimg.com/profile_images/3454228817/665a3a944dc35e226b9760037e630b5b_normal.jpeg",1147,1883,-18000,"http://twitter.com/wakullawriter/statuses/326044279858421760","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[46,53]}],""user_mentions"":[{""id"":29460209,""name"":""J. C. Wallace"",""indices"":[0,9],""screen_name"":""Poonther"",""id_str"":""29460209""},{""id"":18306181,""name"":""Dpienta"",""indices"":[10,18],""screen_name"":""dpienta"",""id_str"":""18306181""}]}","wakullawriter","Poonther",NA,NA
"107",326043685026414592,"snogueron","See highlights of @AERADivG program #AERA13- Business Meeting, Invited &amp; Interactive Sessions here: ",2013-04-21 19:44:06,"21/04/2013 19:44:06",NA,"en",NA,"",133445753,NA,"web","http://a0.twimg.com/profile_images/2249131233/P1080355-001_normal.JPG",74,178,-28800,"http://twitter.com/snogueron/statuses/326043685026414592","{""symbols"":[],""urls"":[{""expanded_url"":""http://aeradivg.wordpress.com/2013/04/21/division-g-highlights/"",""indices"":[104,126],""display_url"":""aeradivg.wordpress.com/2013/04/21/div…"",""url"":""http://t.co/HXjGuTnq0t""}],""hashtags"":[{""text"":""AERA13"",""indices"":[36,43]}],""user_mentions"":[{""id"":111648249,""name"":""AERA Division G"",""indices"":[18,27],""screen_name"":""AERADivG"",""id_str"":""111648249""}]}","snogueron",NA,NA,"http://t.co/HXjGuTnq0t"
"108",326043074079907840,"snogueron","Getting ready for #AERA13? See detailed daily schedule of events for @AERADivG - Social Context of Ed - here: ",2013-04-21 19:41:41,"21/04/2013 19:41:41",NA,"en",NA,"",133445753,NA,"web","http://a0.twimg.com/profile_images/2249131233/P1080355-001_normal.JPG",74,178,-28800,"http://twitter.com/snogueron/statuses/326043074079907840","{""symbols"":[],""urls"":[{""expanded_url"":""http://aeradivg.wordpress.com/2013/04/21/detailed-schedule-of-division-g-events/"",""indices"":[110,132],""display_url"":""aeradivg.wordpress.com/2013/04/21/det…"",""url"":""http://t.co/GtrN8QwIgH""}],""hashtags"":[{""text"":""AERA13"",""indices"":[18,25]}],""user_mentions"":[{""id"":111648249,""name"":""AERA Division G"",""indices"":[69,78],""screen_name"":""AERADivG"",""id_str"":""111648249""}]}","snogueron",NA,NA,"http://t.co/GtrN8QwIgH"
"109",326042033347248128,"tsproitz","Preparing for my first #aera13 excited and a little nervous : )",2013-04-21 19:37:32,"21/04/2013 19:37:32",NA,"en",NA,"",553338226,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/2137592058/image_normal.jpg",137,437,7200,"http://twitter.com/tsproitz/statuses/326042033347248128","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""aera13"",""indices"":[23,30]}],""user_mentions"":[]}","tsproitz",NA,NA,NA
"110",326034729533075456,"saragoldrickrab","Any twitter meet-ups happening at #AERA2013?  How about that Tuesday night?",2013-04-21 19:08:31,"21/04/2013 19:08:31",NA,"en",NA,"",32608975,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/3533538103/be1569b3683c0716bb7047b45b1b2f0d_normal.jpeg",3365,3343,-21600,"http://twitter.com/saragoldrickrab/statuses/326034729533075456","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA2013"",""indices"":[34,43]}],""user_mentions"":[]}","saragoldrickrab",NA,NA,NA
"111",326034139495137280,"chuddles11","RT @starleigh_grass: One week from now I'll be in San Francisco for #AERA13! I haven't even started looking at workshops yet.  Ideas?",2013-04-21 19:06:10,"21/04/2013 19:06:10",NA,"en",NA,"",513739938,NA,"web","http://a0.twimg.com/profile_images/2924016846/ba41ebcb8677302b382b8380f4f4db7c_normal.jpeg",1374,1953,NA,"http://twitter.com/chuddles11/statuses/326034139495137283","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[68,75]}],""user_mentions"":[{""id"":15273968,""name"":""starleigh_grass"",""indices"":[3,19],""screen_name"":""starleigh_grass"",""id_str"":""15273968""}]}","chuddles11",NA,"starleigh_grass",NA
"112",326030742213767168,"starleigh_grass","One week from now I'll be in San Francisco for #AERA13! I haven't even started looking at workshops yet.  Ideas?",2013-04-21 18:52:40,"21/04/2013 18:52:40",NA,"en",NA,"",15273968,NA,"web","http://a0.twimg.com/profile_images/1560454666/SAM_0720_face0_normal.jpg",1914,1895,-28800,"http://twitter.com/starleigh_grass/statuses/326030742213767169","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[47,54]}],""user_mentions"":[]}","starleigh_grass",NA,NA,NA
"113",326013736483704832,"wakullawriter","A week from Tuesday I will be in San Francisco live tweeting Education Secretary Arne Duncan's remarks to #AERA13",2013-04-21 17:45:06,"21/04/2013 17:45:06",NA,"en",NA,"",29745364,NA,"web","http://a0.twimg.com/profile_images/3454228817/665a3a944dc35e226b9760037e630b5b_normal.jpeg",1147,1883,-18000,"http://twitter.com/wakullawriter/statuses/326013736483704833","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[106,113]}],""user_mentions"":[]}","wakullawriter",NA,NA,NA
"114",325772118329528320,"keithehoward","RT @AERA_EdResearch: Can't make to #AERA13? Register to attend the live webcasts of nine key sessions: ",2013-04-21 01:45:00,"21/04/2013 01:45:00",NA,"en",NA,"",73245049,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/408631283/Howard_K2_normal.JPG",107,95,-28800,"http://twitter.com/keithehoward/statuses/325772118329528320","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kek3b"",""indices"":[103,125],""display_url"":""ow.ly/kek3b"",""url"":""http://t.co/JZF25X1cma""}],""hashtags"":[{""text"":""AERA13"",""indices"":[35,42]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[3,19],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","keithehoward",NA,"AERA_EdResearch","http://t.co/JZF25X1cma"
"115",325708717595176960,"dankrutka","@cpeck3 I don't think anyone can log into the app. @AERA_EdResearch is aware. I just updated the app, but it's still not fixed. #AERA13",2013-04-20 21:33:04,"20/04/2013 21:33:04",NA,"en",1007910588,"cpeck3",612592849,325658312844660736,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/3115441824/90942c9bb0072ad476bf357d1a598541_normal.jpeg",724,364,-21600,"http://twitter.com/dankrutka/statuses/325708717595176960","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[128,135]}],""user_mentions"":[{""id"":1007910588,""name"":""Carla Peck"",""indices"":[0,7],""screen_name"":""cpeck3"",""id_str"":""1007910588""},{""id"":76682760,""name"":""AERA"",""indices"":[51,67],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","dankrutka","cpeck3",NA,NA
"116",325694367966830592,"ileducprof","RT @ConstanceIloh: Details of Obama's #highered budget for 2014:  via @chronicle #BlackEdu #latinoedu #AERA13 #edchat",2013-04-20 20:36:03,"20/04/2013 20:36:03",NA,"en",NA,"",64632139,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/3109165305/974968d6d84ae390a7703850fe7694df_normal.jpeg",6037,4526,-21600,"http://twitter.com/ileducprof/statuses/325694367966830592","{""symbols"":[],""urls"":[{""expanded_url"":""http://chroni.cl/12P48mH"",""indices"":[65,87],""display_url"":""chroni.cl/12P48mH"",""url"":""http://t.co/m8M6w7cbYB""}],""hashtags"":[{""text"":""highered"",""indices"":[38,47]},{""text"":""BlackEdu"",""indices"":[103,112]},{""text"":""latinoedu"",""indices"":[113,123]},{""text"":""AERA13"",""indices"":[124,131]},{""text"":""edchat"",""indices"":[132,139]}],""user_mentions"":[{""id"":228161853,""name"":""Constance Iloh"",""indices"":[3,17],""screen_name"":""ConstanceIloh"",""id_str"":""228161853""},{""id"":12413032,""name"":""Chronicle"",""indices"":[92,102],""screen_name"":""chronicle"",""id_str"":""12413032""}]}","ileducprof",NA,"ConstanceIloh","http://t.co/m8M6w7cbYB"
"117",325688165358780416,"AERA13","RT @writinglit: Help us gear up for #AERA13! This is the #Writing and #Literacies SIG account. Follow us for updates! Pls RT. @AERA13",2013-04-20 20:11:24,"20/04/2013 20:11:24",NA,"en",NA,"",338559551,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://a0.twimg.com/profile_images/2178964274/sanfrancisco3_normal.jpg",1042,2005,-18000,"http://twitter.com/AERA13/statuses/325688165358780417","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[36,43]},{""text"":""Writing"",""indices"":[57,65]},{""text"":""Literacies"",""indices"":[70,81]}],""user_mentions"":[{""id"":547946637,""name"":""writingandliteracies"",""indices"":[3,14],""screen_name"":""writinglit"",""id_str"":""547946637""},{""id"":338559551,""name"":""AERA 2013 Conference"",""indices"":[126,133],""screen_name"":""AERA13"",""id_str"":""338559551""}]}","AERA13",NA,"writinglit",NA
"118",325662853237448704,"USCRossier","What is Education w/o Social Justice? Get Involved @ #AERA13! via @USCPullias @ConstanceIloh ",2013-04-20 18:30:49,"20/04/2013 18:30:49",NA,"en",NA,"",19265186,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2811486747/f73eecea9a53f9e4cab5fd5d7772148b_normal.png",3226,2815,-28800,"http://twitter.com/USCRossier/statuses/325662853237448706","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kf8xd"",""indices"":[93,115],""display_url"":""ow.ly/kf8xd"",""url"":""http://t.co/SW1Ee0RCJv""}],""hashtags"":[{""text"":""AERA13"",""indices"":[53,60]}],""user_mentions"":[{""id"":384401633,""name"":""USC Pullias Center"",""indices"":[66,77],""screen_name"":""USCPullias"",""id_str"":""384401633""},{""id"":228161853,""name"":""Constance Iloh"",""indices"":[78,92],""screen_name"":""ConstanceIloh"",""id_str"":""228161853""}]}","USCRossier",NA,NA,"http://t.co/SW1Ee0RCJv"
"119",325658312844660736,"cpeck3","Still canât login to the AERA mobile app. Any tips? #AERA13",2013-04-20 18:12:46,"20/04/2013 18:12:46",NA,"en",NA,"",1007910588,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","http://a0.twimg.com/profile_images/3410539378/04f169fce97043567ab70e51b0bd0c50_normal.jpeg",48,147,-25200,"http://twitter.com/cpeck3/statuses/325658312844660737","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[52,59]}],""user_mentions"":[]}","cpeck3",NA,NA,NA
"120",325637637316702208,"CHERP_OSU","@CHERP_OSU team prepping for #AERA13 papers and posters #cherpAERA #goodwork study on ""Black gay men in college"" ",2013-04-20 16:50:37,"20/04/2013 16:50:37",NA,"en",614563709,"CHERP_OSU",614563709,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/2329183085/u5f0oylys3obgzds9w1g_normal.jpeg",137,197,-18000,"http://twitter.com/CHERP_OSU/statuses/325637637316702208","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[29,36]},{""text"":""cherpAERA"",""indices"":[56,66]},{""text"":""goodwork"",""indices"":[67,76]}],""media"":[{""sizes"":{""small"":{""w"":340,""resize"":""fit"",""h"":255},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""large"":{""w"":1024,""resize"":""fit"",""h"":768},""medium"":{""w"":600,""resize"":""fit"",""h"":450}},""id"":325637637325090816,""media_url_https"":""https://pbs.twimg.com/media/BITltLJCcAAAmHv.jpg"",""media_url"":""http://pbs.twimg.com/media/BITltLJCcAAAmHv.jpg"",""expanded_url"":""http://twitter.com/CHERP_OSU/status/325637637316702208/photo/1"",""indices"":[113,135],""id_str"":""325637637325090816"",""type"":""photo"",""display_url"":""pic.twitter.com/G9zslajPVZ"",""url"":""http://t.co/G9zslajPVZ""}],""user_mentions"":[{""id"":614563709,""name"":""CHERP"",""indices"":[0,10],""screen_name"":""CHERP_OSU"",""id_str"":""614563709""}]}","CHERP_OSU","CHERP_OSU",NA,"http://t.co/G9zslajPVZ"
"121",325633642812551168,"CHERP_OSU","@CHERP_OSU team prepping for #AERA13 #cherpAERA #goodwork summer bridge, anyone? ",2013-04-20 16:34:45,"20/04/2013 16:34:45",NA,"en",614563709,"CHERP_OSU",614563709,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/2329183085/u5f0oylys3obgzds9w1g_normal.jpeg",137,197,-18000,"http://twitter.com/CHERP_OSU/statuses/325633642812551168","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[29,36]},{""text"":""cherpAERA"",""indices"":[37,47]},{""text"":""goodwork"",""indices"":[48,57]}],""media"":[{""sizes"":{""small"":{""w"":340,""resize"":""fit"",""h"":255},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""large"":{""w"":1024,""resize"":""fit"",""h"":768},""medium"":{""w"":600,""resize"":""fit"",""h"":450}},""id"":325633642820939776,""media_url_https"":""https://pbs.twimg.com/media/BITiEqdCMAAtCid.jpg"",""media_url"":""http://pbs.twimg.com/media/BITiEqdCMAAtCid.jpg"",""expanded_url"":""http://twitter.com/CHERP_OSU/status/325633642812551168/photo/1"",""indices"":[81,103],""id_str"":""325633642820939776"",""type"":""photo"",""display_url"":""pic.twitter.com/Y7TFSWfoNb"",""url"":""http://t.co/Y7TFSWfoNb""}],""user_mentions"":[{""id"":614563709,""name"":""CHERP"",""indices"":[0,10],""screen_name"":""CHERP_OSU"",""id_str"":""614563709""}]}","CHERP_OSU","CHERP_OSU",NA,"http://t.co/Y7TFSWfoNb"
"122",325628705466630144,"AERADivB","RT @writinglit: Help us gear up for #AERA13! This is the #Writing and #Literacies SIG account. Follow us for updates! Pls RT. @AERA13",2013-04-20 16:15:07,"20/04/2013 16:15:07",NA,"en",NA,"",1316580397,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://a0.twimg.com/profile_images/3452110383/cf8c4cbf8c3d4c1d8a85479e45c08c72_normal.png",32,25,NA,"http://twitter.com/AERADivB/statuses/325628705466630144","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[36,43]},{""text"":""Writing"",""indices"":[57,65]},{""text"":""Literacies"",""indices"":[70,81]}],""user_mentions"":[{""id"":547946637,""name"":""writingandliteracies"",""indices"":[3,14],""screen_name"":""writinglit"",""id_str"":""547946637""},{""id"":338559551,""name"":""AERA 2013 Conference"",""indices"":[126,133],""screen_name"":""AERA13"",""id_str"":""338559551""}]}","AERADivB",NA,"writinglit",NA
"123",325593967355895808,"evrimb","We organized an Editor Panel at #SIGCIAE's business meeting #AERA13. Join us at this exciting event. See the flyer ",2013-04-20 13:57:05,"20/04/2013 13:57:05",NA,"en",NA,"",15923342,NA,"web","http://a0.twimg.com/profile_images/2525577114/5s9781yjfrigehxkghp4_normal.jpeg",281,151,-28800,"http://twitter.com/evrimb/statuses/325593967355895809","{""symbols"":[],""urls"":[{""expanded_url"":""http://bit.ly/XEEccT"",""indices"":[115,137],""display_url"":""bit.ly/XEEccT"",""url"":""http://t.co/LLbP4unT2F""}],""hashtags"":[{""text"":""SIGCIAE"",""indices"":[32,40]},{""text"":""AERA13"",""indices"":[60,67]}],""user_mentions"":[]}","evrimb",NA,NA,"http://t.co/LLbP4unT2F"
"124",325592370588569600,"evrimb","#AERA13 Checking out the Aera2013 app. Works smoothly so far. Will be very handy during the conference.",2013-04-20 13:50:45,"20/04/2013 13:50:45",NA,"en",NA,"",15923342,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","http://a0.twimg.com/profile_images/2525577114/5s9781yjfrigehxkghp4_normal.jpeg",281,151,-28800,"http://twitter.com/evrimb/statuses/325592370588569600","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[0,7]}],""user_mentions"":[]}","evrimb",NA,NA,NA
"125",325572929561690112,"kmcg2375","On my way to #AERA13 via a 2-day meeting in Cairo. Sooooo, like, international!",2013-04-20 12:33:29,"20/04/2013 12:33:29",NA,"en",NA,"",14908112,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","http://a0.twimg.com/profile_images/1263612988/twitter_pic2_07.05.2009_normal.JPG",1948,1528,36000,"http://twitter.com/kmcg2375/statuses/325572929561690112","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[13,20]}],""user_mentions"":[]}","kmcg2375",NA,NA,NA
"126",325444132610912256,"MarylRandel","RT @writinglit: RT @AERA_EdResearch: Can't make to #AERA13? Register to attend the live webcasts of nine key sessions: ",2013-04-20 04:01:42,"20/04/2013 04:01:42",NA,"en",NA,"",158509658,NA,"<a href=""http://stone.com/neue"" rel=""nofollow"">Twittelator Neue</a>","http://a0.twimg.com/profile_images/1015532289/amalfi_pic_normal.jpg",256,569,-18000,"http://twitter.com/MarylRandel/statuses/325444132610912256","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[51,58]}],""user_mentions"":[{""id"":547946637,""name"":""writingandliteracies"",""indices"":[3,14],""screen_name"":""writinglit"",""id_str"":""547946637""},{""id"":76682760,""name"":""AERA"",""indices"":[19,35],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","MarylRandel",NA,"writinglit","http://t.co/r1lO8EKLâ¦"
"127",325441619576893440,"writerswriting","#teachread MT @Ebonyteach:Putting finishing touches on #AERA13 paper,Right to Remain Silent:Teacher Talk,Discipline&amp;""Those Loud Black Girls""",2013-04-20 03:51:43,"20/04/2013 03:51:43",NA,"en",322742783,"Ebonyteach",281809392,325349664071225344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/3279985941/1afb3b3982b9626dfabc00b3bf85f5d4_normal.jpeg",1373,790,-14400,"http://twitter.com/writerswriting/statuses/325441619576893443","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""teachread"",""indices"":[0,10]},{""text"":""AERA13"",""indices"":[55,62]}],""user_mentions"":[{""id"":322742783,""name"":""Ebony Elizabeth"",""indices"":[14,25],""screen_name"":""Ebonyteach"",""id_str"":""322742783""}]}","writerswriting",NA,NA,NA
"128",325441287799070720,"writerswriting","@Ebonyteach Added to my #AERA13 schedule!",2013-04-20 03:50:24,"20/04/2013 03:50:24",NA,"en",322742783,"Ebonyteach",281809392,325349664071225344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/3279985941/1afb3b3982b9626dfabc00b3bf85f5d4_normal.jpeg",1373,790,-14400,"http://twitter.com/writerswriting/statuses/325441287799070721","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[24,31]}],""user_mentions"":[{""id"":322742783,""name"":""Ebony Elizabeth"",""indices"":[0,11],""screen_name"":""Ebonyteach"",""id_str"":""322742783""}]}","writerswriting","Ebonyteach",NA,NA
"129",325440594249928704,"writerswriting","@AERA_EdResearch You can add me to the #AERA13 presenter list!",2013-04-20 03:47:38,"20/04/2013 03:47:38",NA,"en",76682760,"AERA_EdResearch",281809392,323798020565114880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/3279985941/1afb3b3982b9626dfabc00b3bf85f5d4_normal.jpeg",1373,790,-14400,"http://twitter.com/writerswriting/statuses/325440594249928704","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[39,46]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[0,16],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","writerswriting","AERA_EdResearch",NA,NA
